"arquivo","modelo","status","status_primal","status_dual","raw_status","objetivo","tempo_jump_s","variaveis","restricoes_sem_bounds","restricoes_com_bounds","ipopt_iterations","ipopt_objective_final_log","ipopt_dual_infeasibility","ipopt_constraint_violation","ipopt_variable_bound_violation","ipopt_complementarity","ipopt_overall_nlp_error","ipopt_objective_evaluations","ipopt_gradient_evaluations","ipopt_eq_constraint_evaluations","ipopt_ineq_constraint_evaluations","ipopt_eq_jacobian_evaluations","ipopt_ineq_jacobian_evaluations","ipopt_hessian_evaluations","ipopt_total_seconds","log_ipopt"
"jump_2/polygon25_jump.jl","polygon25_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-0.7797400518021427","0.5952270030975342","51","325","423","40","-7.7974005180214268e-01","7.6248666283640354e-08","1.5407675135747922e-12","4.8661219498313812e-09","1.0000000000000001e-11","7.6248666283640354e-08","41","41","41","41","41","41","0","0.591","logs_ipopt_simples_2/polygon25_jump_ipopt_2.log"
"jump_2/polygon50_jump.jl","polygon50_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-0.769720468056655","0.9573209285736084","101","1275","1473","47","-7.6972046805665495e-01","9.2909651191669190e-08","8.9306340100847592e-13","4.9221204889704495e-09","1.0000000079492856e-11","9.2909651191669190e-08","49","48","49","49","48","48","0","0.949","logs_ipopt_simples_2/polygon50_jump_ipopt_2.log"
"jump_2/prolog_jump_2.jl","prolog_jump_2","ITERATION_LIMIT","FEASIBLE_POINT","UNKNOWN_RESULT_STATUS","Maximum_Iterations_Exceeded","-3000.0","0.8120481967926025","1","0","0","3000","-3.0000000000000000e+03","1.0000000000000000e+00","0.0000000000000000e+00","0.0000000000000000e+00","0.0000000000000000e+00","1.0000000000000000e+00","3001","3001","0","0","0","0","0","0.811","logs_ipopt_simples_2/prolog_jump_2_ipopt_2.log"
"jump_2/qp3_jump.jl","qp3_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","0.0008093122789407407","0.6012840270996094","101","53","103","63","8.0931227894074070e-04","5.9795228633751871e-08","1.3878246425333418e-11","9.7673006925952353e-09","9.9999999999714794e-12","5.9795228633751871e-08","66","64","66","66","64","64","0","0.599","logs_ipopt_simples_2/qp3_jump_ipopt_2.log"
"jump_2/qp4_jump.jl","qp4_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","0.0008093122907262473","0.5525529384613037","80","32","82","26","8.0931229072624730e-04","7.2067364080725949e-08","1.8732245572403161e-12","9.7673009593784694e-09","9.9999999999832248e-12","7.2067364080725949e-08","27","27","27","27","27","27","0","0.551","logs_ipopt_simples_2/qp4_jump_ipopt_2.log"
"jump_2/qp5_jump.jl","qp5_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","0.4314540583734143","0.5440959930419922","109","32","140","14","4.3145405837341427e-01","6.9445052939031526e-15","1.3716033631646447e-16","9.9955647711942980e-09","6.5899267041190846e-10","6.5899267041190846e-10","15","15","15","15","15","15","0","0.543","logs_ipopt_simples_2/qp5_jump_ipopt_2.log"
"jump_2/ramsey_jump.jl","ramsey_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-2.4874687338519705","0.5290420055389404","34","23","66","19","-2.4874687338519705e+00","1.9547643947959159e-08","9.5523589038748469e-13","9.7974350091178941e-09","1.0006085982908360e-11","1.9547643947959159e-08","21","20","21","21","20","20","0","0.528","logs_ipopt_simples_2/ramsey_jump_ipopt_2.log"
"jump_2/rbrock_jump.jl","rbrock_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-8.236199157971739e-15","0.5476579666137695","3","1","5","51","-8.2361991579717386e-15","1.8625141987574947e-11","8.2361993385979852e-15","0.0000000000000000e+00","1.0000000000000001e-11","1.8625141987574947e-11","52","52","56","0","52","0","0","0.547","logs_ipopt_simples_2/rbrock_jump_ipopt_2.log"
"jump_2/srcpm_jump.jl","srcpm_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","2109.781825701738","0.02986884117126465","40","28","75","55","2.1097818257017379e+03","3.2357443955698969e-09","0.0000000000000000e+00","1.6199642871583819e-07","1.0001943071239949e-11","3.2357443955698969e-09","58","56","58","58","56","56","0","0.029","logs_ipopt_simples_2/srcpm_jump_ipopt_2.log"
"jump_2/turkey_jump.jl","turkey_jump","ITERATION_LIMIT","INFEASIBLE_POINT","UNKNOWN_RESULT_STATUS","Maximum_Iterations_Exceeded","-29329.974286606248","7.621104955673218","519","288","763","3000","-2.9329974286606248e+04","1.8650291568156278e-02","1.5240907305269502e-04","9.9992412287974730e-05","3.8231236047512170e-10","1.8650291568156278e-02","3242","2995","3242","3242","3005","3005","0","7.619","logs_ipopt_simples_2/turkey_jump_ipopt_2.log"
"jump_2/wall_jump.jl","wall_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","1.0000046575934247","0.0015671253204345703","6","6","6","2","1.0000046575934247e+00","4.3871764116103416e-14","1.8619150665699635e-10","0.0000000000000000e+00","0.0000000000000000e+00","1.8619150665699635e-10","3","3","3","0","3","0","0","0.001","logs_ipopt_simples_2/wall_jump_ipopt_2.log"
"jump_2/water_jump.jl","water_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","1217.556639543831","0.24073076248168945","42","26","66","620","1.2175566395438309e+03","2.0978415099604940e-09","2.6564350719127106e-10","1.6579948436401537e-07","1.0008963199231031e-11","2.0978415099604940e-09","859","621","859","0","621","0","0","0.240","logs_ipopt_simples_2/water_jump_ipopt_2.log"
"jump_2/abel_jump.jl","abel_jump","ALMOST_LOCALLY_SOLVED","NEARLY_FEASIBLE_POINT","NEARLY_FEASIBLE_POINT","Solved_To_Acceptable_Level","225.19458318594297","0.024276018142700195","30","14","16","36","2.2519458318594297e+02","1.5999200797534030e-07","6.3948846218409017e-14","0.0000000000000000e+00","0.0000000000000000e+00","1.5999200797534030e-07","359","39","359","0","1","0","0","0.014","logs_ipopt_simples_2/abel_jump_ipopt_2.log"
"jump_2/alkyl_jump.jl","alkyl_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-1.7650001898924756","0.5259199142456055","14","7","35","13","-1.7650001898924756e+00","1.4460156049747656e-08","1.0338396805309458e-12","1.9988690702632539e-08","1.2987141079797037e-11","1.4460156049747656e-08","14","14","14","0","14","0","0","0.525","logs_ipopt_simples_2/alkyl_jump_ipopt_2.log"
"jump_2/camshape100_jump.jl","camshape100_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-4.284199802584951","0.026642799377441406","200","201","597","34","-4.2841998025849506e+00","2.1790876757344645e-08","8.8817841970012523e-16","1.9682908636298180e-08","1.0050403505609673e-11","2.1790876757344645e-08","35","35","35","35","35","35","0","0.017","logs_ipopt_simples_2/camshape100_jump_ipopt_2.log"
"jump_2/camshape200_jump.jl","camshape200_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-4.278705712059962","0.04394698143005371","400","401","1197","49","-4.2787057120599616e+00","4.3870778634039364e-10","1.7763568394002505e-15","1.9363385117543430e-08","1.0000967471731428e-11","4.3870778634039364e-10","53","49","53","53","51","51","0","0.034","logs_ipopt_simples_2/camshape200_jump_ipopt_2.log"
"jump_2/catmix100_jump.jl","catmix100_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-0.04806939095033431","0.06133604049682617","304","201","405","54","-4.8069390950334308e-02","9.5730554451158384e-08","9.9590911472463572e-11","0.0000000000000000e+00","1.8488961994445215e-11","9.5730554451158384e-08","64","55","64","0","55","0","0","0.052","logs_ipopt_simples_2/catmix100_jump_ipopt_2.log"
"jump_2/catmix200_jump.jl","catmix200_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-0.048058902211540765","0.18360400199890137","604","401","805","118","-4.8058902211540765e-02","9.1025342670565947e-08","1.9743942372848176e-08","0.0000000000000000e+00","3.2173393322051317e-09","9.1025342670565947e-08","146","119","146","0","119","0","0","0.175","logs_ipopt_simples_2/catmix200_jump_ipopt_2.log"
"jump_2/chain100_jump.jl","chain100_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","5.069784610685977","0.5728459358215332","203","102","104","156","5.0697846106859767e+00","4.1773822404179853e-08","2.1263195648657529e-09","0.0000000000000000e+00","0.0000000000000000e+00","4.1773822404179853e-08","357","157","404","0","157","0","0","0.572","logs_ipopt_simples_2/chain100_jump_ipopt_2.log"
"jump_2/chain200_jump.jl","chain200_jump","ITERATION_LIMIT","INFEASIBLE_POINT","UNKNOWN_RESULT_STATUS","Maximum_Iterations_Exceeded","374021.97223490046","2.6529719829559326","403","202","204","3000","3.7402197223490046e+05","3.9644409098056667e+02","3.1539293060284504e+03","0.0000000000000000e+00","0.0000000000000000e+00","3.1539293060284504e+03","7110","1692","7812","0","3005","0","0","2.652","logs_ipopt_simples_2/chain200_jump_ipopt_2.log"
"jump_2/chain400_jump.jl","chain400_jump","ITERATION_LIMIT","INFEASIBLE_POINT","UNKNOWN_RESULT_STATUS","Maximum_Iterations_Exceeded","-709906.6355512593","6.146546125411987","803","402","404","3000","-7.0990663555125927e+05","4.4079953691108805e+01","2.2692955602369388e+04","0.0000000000000000e+00","0.0000000000000000e+00","2.2692955602369388e+04","12492","507","14747","0","3005","0","0","6.145","logs_ipopt_simples_2/chain400_jump_ipopt_2.log"
"jump_2/chain50_jump.jl","chain50_jump","ITERATION_LIMIT","INFEASIBLE_POINT","UNKNOWN_RESULT_STATUS","Maximum_Iterations_Exceeded","-149657.23240469943","2.274505138397217","103","52","54","3000","-1.4965723240469943e+05","6.9218614178323065e+01","1.2777185498132696e+05","0.0000000000000000e+00","0.0000000000000000e+00","1.2777185498132696e+05","9710","50","9963","0","3005","0","0","2.273","logs_ipopt_simples_2/chain50_jump_ipopt_2.log"
"jump_2/chakra_jump.jl","chakra_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-179.1335578648266","0.5266449451446533","63","42","104","115","-1.7913355786482660e+02","8.8467983660401982e-08","5.1159076974727213e-13","0.0000000000000000e+00","9.9999999999999994e-12","8.8467983660401982e-08","121","116","121","0","116","0","0","0.526","logs_ipopt_simples_2/chakra_jump_ipopt_2.log"
"jump_2/chance_jump.jl","chance_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","29.89437812369626","0.4716041088104248","5","4","8","5","2.9894378123696260e+01","9.8122966418756619e-09","1.7763568394002505e-15","9.9954145556248117e-09","6.4179784058428067e-11","9.8122966418756619e-09","6","6","6","6","6","6","0","0.471","logs_ipopt_simples_2/chance_jump_ipopt_2.log"
"jump_2/chem_jump.jl","chem_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-47.70651483454083","0.4798769950866699","12","5","16","41","-4.7706514834540833e+01","7.6310990844341240e-08","7.1054273576010019e-15","9.9730737836926237e-09","1.0000000011793033e-11","7.6310990844341240e-08","42","42","42","0","42","0","0","0.479","logs_ipopt_simples_2/chem_jump_ipopt_2.log"
"jump_2/chenery_jump.jl","chenery_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-1058.9198560087732","0.550710916519165","45","39","120","402","-1.0589198560087732e+03","7.0754337785086698e-10","5.6843418860808015e-14","3.9997535949964913e-08","1.0002493513420468e-11","7.0754337785086698e-10","403","403","403","403","403","403","0","0.550","logs_ipopt_simples_2/chenery_jump_ipopt_2.log"
"jump_2/demo7_jump.jl","demo7_jump","ITERATION_LIMIT","NEARLY_FEASIBLE_POINT","UNKNOWN_RESULT_STATUS","Maximum_Iterations_Exceeded","-754.134378405243","1.167527198791504","72","58","124","3000","-7.5413437840524296e+02","3.2894346786368145e-01","1.2321292186830632e-07","9.9998906218632108e-09","1.0000000000061235e-11","3.2894346786368145e-01","3001","3001","3001","3001","3001","3001","0","1.158","logs_ipopt_simples_2/demo7_jump_ipopt_2.log"
"jump_2/dispatch_jump.jl","dispatch_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","3155.2878994181838","0.012372016906738281","5","3","9","8","3.1552878994181838e+03","6.6672978288957647e-11","9.5610630523879081e-11","4.9989659345328619e-07","1.0562822892880375e-11","9.5610630523879081e-11","9","9","9","9","9","9","0","0.003","logs_ipopt_simples_2/dispatch_jump_ipopt_2.log"
"jump_2/elec25_jump.jl","elec25_jump","ITERATION_LIMIT","INFEASIBLE_POINT","UNKNOWN_RESULT_STATUS","Maximum_Iterations_Exceeded","78.09547533528836","2.6821439266204834","76","26","26","3000","7.8095475335288356e+01","3.9301539677701200e+01","4.9537539514946062e+01","0.0000000000000000e+00","0.0000000000000000e+00","4.9537539514946062e+01","10234","2956","10251","0","3004","0","0","2.677","logs_ipopt_simples_2/elec25_jump_ipopt_2.log"
"jump_2/elec50_jump.jl","elec50_jump","ITERATION_LIMIT","INFEASIBLE_POINT","UNKNOWN_RESULT_STATUS","Maximum_Iterations_Exceeded","188.11918346216552","5.708101034164429","151","51","51","3000","1.8811918346216552e+02","4.9439189122129226e+08","1.9638331701317171e+02","0.0000000000000000e+00","0.0000000000000000e+00","4.9439189122129226e+08","12304","2905","12594","0","3005","0","0","5.659","logs_ipopt_simples_2/elec50_jump_ipopt_2.log"
"jump_2/etamac_jump.jl","etamac_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-15.294675646372871","0.7136120796203613","98","71","159","401","-1.5294675646372871e+01","8.3428806363068083e-08","3.0070501644274827e-10","0.0000000000000000e+00","1.0000000000000243e-11","8.3428806363068083e-08","423","402","423","423","402","402","0","0.713","logs_ipopt_simples_2/etamac_jump_ipopt_2.log"
"jump_2/ex14_1_2_jump.jl","ex14_1_2_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-9.908511058957582e-9","0.6342380046844482","7","10","20","21","-9.9085110589575819e-09","1.3812306853822065e-09","2.4347961289834172e-09","0.0000000000000000e+00","2.0392895059195850e-11","2.4347961289834172e-09","22","22","22","22","22","22","0","0.633","logs_ipopt_simples_2/ex14_1_2_jump_ipopt_2.log"
"jump_2/ex14_1_3_jump.jl","ex14_1_3_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","0.9133678091903433","0.4719069004058838","4","5","9","13","9.1336780919034333e-01","1.4600521244757587e-08","0.0000000000000000e+00","9.9997057635171915e-09","1.0000002170494853e-11","1.4600521244757587e-08","14","14","14","14","14","14","0","0.471","logs_ipopt_simples_2/ex14_1_3_jump_ipopt_2.log"
"jump_2/ex_14_1_4_jump.jl","ex_14_1_4_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-9.960000273374098e-9","0.4709911346435547","4","5","9","10","-9.9600002733740979e-09","1.6731663651313384e-10","0.0000000000000000e+00","0.0000000000000000e+00","1.2431938678449763e-11","1.6731663651313384e-10","11","11","11","11","11","11","0","0.470","logs_ipopt_simples_2/ex_14_1_4_jump_ipopt_2.log"
"jump_2/ex_14_1_5_jump.jl","ex_14_1_5_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-9.971850971999176e-9","0.46935200691223145","7","7","17","5","-9.9718509719991756e-09","7.9692879907062465e-14","8.8817841970012523e-16","0.0000000000000000e+00","1.4585877032726732e-11","1.4585877032726732e-11","6","6","6","6","6","6","0","0.468","logs_ipopt_simples_2/ex_14_1_5_jump_ipopt_2.log"
"jump_2/ex_14_1_6_jump.jl","ex_14_1_6_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","0.9999999900099402","0.011944055557250977","10","16","32","9","9.9999999000994022e-01","2.7891983058576006e-10","5.5511151231257827e-17","0.0000000000000000e+00","1.0022117810048992e-11","2.7891983058576006e-10","10","10","10","10","10","10","0","0.003","logs_ipopt_simples_2/ex_14_1_6_jump_ipopt_2.log"
"jump_2/ex_14_1_7_jump.jl","ex_14_1_7_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","0.1349902026351355","0.48153018951416016","11","18","36","84","1.3499020263513550e-01","2.5786223005279887e-12","4.4408920985006262e-16","9.3139031833205966e-09","1.0000000345145934e-11","1.0000000345145934e-11","86","85","86","86","85","85","0","0.480","logs_ipopt_simples_2/ex_14_1_7_jump_ipopt_2.log"
"jump_2/ex14_1_8_jump.jl","ex14_1_8_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","0.04141587585453707","0.47122812271118164","4","5","9","10","4.1415875854537071e-02","4.3145900851223276e-10","0.0000000000000000e+00","0.0000000000000000e+00","1.0000000085651170e-11","4.3145900851223276e-10","11","11","11","11","11","11","0","0.470","logs_ipopt_simples_2/ex14_1_8_jump_ipopt_2.log"
"jump_2/ex14_1_9_jump.jl","ex14_1_9_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-9.980605902862727e-9","0.47216010093688965","3","3","5","10","-9.9806059028627268e-09","2.0416037094213358e-10","0.0000000000000000e+00","0.0000000000000000e+00","1.0062722660519632e-11","2.0416037094213358e-10","11","11","11","11","11","11","0","0.471","logs_ipopt_simples_2/ex14_1_9_jump_ipopt_2.log"
"jump_2/ex2_1_1_jump.jl","ex2_1_1_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-17.00000259495077","0.012987136840820312","6","2","12","25","-1.7000002594950772e+01","6.1486652103148742e-08","5.4737784350273569e-14","9.9998302971471276e-09","1.0000058332036556e-11","6.1486652103148742e-08","26","26","26","26","26","26","0","0.004","logs_ipopt_simples_2/ex2_1_1_jump_ipopt_2.log"
"jump_2/ex2_1_2_jump.jl","ex2_1_2_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-213.00000400494","0.015404939651489258","7","3","14","36","-2.1300000400494000e+02","8.7564977491183527e-10","5.0182080713057076e-14","9.9998963742784287e-09","1.0000000050726093e-11","8.7564977491183527e-10","39","37","39","39","37","37","0","0.006","logs_ipopt_simples_2/ex2_1_2_jump_ipopt_2.log"
"jump_2/ex2_1_3_jump.jl","ex2_1_3_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-15.000000232442833","0.01214599609375","14","10","33","14","-1.5000000232442833e+01","6.5635507695560591e-08","1.7763568394002505e-15","8.6758953354859614e-09","2.0760325151559436e-08","6.5635507695560591e-08","15","15","15","15","15","15","0","0.003","logs_ipopt_simples_2/ex2_1_3_jump_ipopt_2.log"
"jump_2/ex2_1_4_jump.jl","ex2_1_4_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-11.00000021494","0.012722015380859375","7","6","16","17","-1.1000000214940000e+01","1.0135170480651823e-09","4.9985715379261022e-17","9.9985714358863307e-09","1.0000111846558038e-11","1.0135170480651823e-09","18","18","18","18","18","18","0","0.003","logs_ipopt_simples_2/ex2_1_4_jump_ipopt_2.log"
"jump_2/ex2_1_6_jump.jl","ex2_1_6_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-39.00000525989999","0.016232013702392578","11","6","26","49","-3.9000005259899993e+01","1.0247580561895120e-11","2.1316282072803006e-14","9.9998305191917325e-09","1.0001999410807276e-11","1.0247580561895120e-11","50","50","50","50","50","50","0","0.007","logs_ipopt_simples_2/ex2_1_6_jump_ipopt_2.log"
"jump_2/ex2_1_7_jump.jl","ex2_1_7_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-3802.2656618450014","0.027954816818237305","21","11","31","79","-3.8022656618450014e+03","7.8402395686794080e-11","0.0000000000000000e+00","9.9999736863770236e-09","1.0361362557179902e-11","7.8402395686794080e-11","80","80","80","80","80","80","0","0.019","logs_ipopt_simples_2/ex2_1_7_jump_ipopt_2.log"
"jump_2/ex2_1_8_jump.jl","ex2_1_8_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","15638.999890940137","0.447735071182251","25","11","59","2992","1.5638999890940137e+04","3.4266695925211366e-08","6.1378892406725997e-12","9.9999928673307081e-09","1.0000003109092913e-11","3.4266695925211366e-08","2993","2993","2993","0","2993","0","0","0.439","logs_ipopt_simples_2/ex2_1_8_jump_ipopt_2.log"
"jump_2/ex2_1_9_jump.jl","ex2_1_9_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-0.37500002744008687","0.011528968811035156","11","2","12","7","-3.7500002744008687e-01","2.9715061522495034e-09","8.5608623764708006e-14","9.9866666678564430e-09","1.0000000218935115e-11","2.9715061522495034e-09","8","8","8","0","8","0","0","0.002","logs_ipopt_simples_2/ex2_1_9_jump_ipopt_2.log"
"jump_2/ex3_1_1_jump.jl","ex3_1_1_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","7049.247895834138","0.012941122055053711","9","7","23","9","7.0492478958341380e+03","3.5802974467600119e-09","0.0000000000000000e+00","0.0000000000000000e+00","1.0413018623537774e-11","3.5802974467600119e-09","10","10","10","10","10","10","0","0.004","logs_ipopt_simples_2/ex3_1_1_jump_ipopt_2.log"
"jump_2/ex3_1_2_jump.jl","ex3_1_2_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-30665.53886324197","0.01599597930908203","6","7","17","27","-3.0665538863241971e+04","4.3025916244200933e-11","0.0000000000000000e+00","7.7999986558552337e-07","1.0000002229534394e-11","4.3025916244200933e-11","33","28","33","33","28","28","0","0.007","logs_ipopt_simples_2/ex3_1_2_jump_ipopt_2.log"
"jump_2/ex3_1_3_jump.jl","ex3_1_3_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-172.00000323997298","0.01805591583251953","7","7","17","58","-1.7200000323997298e+02","4.4398484888574785e-10","1.1368683772161603e-13","9.9999557079399892e-08","1.0007399383915635e-11","4.4398484888574785e-10","61","59","61","61","59","59","0","0.009","logs_ipopt_simples_2/ex3_1_3_jump_ipopt_2.log"
"jump_2/ex3_1_4_jump.jl","ex3_1_4_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-4.000000169970018","0.012068986892700195","4","4","9","15","-4.0000001699700176e+00","8.3646423121308544e-12","0.0000000000000000e+00","2.9993333150457602e-08","1.0000002727027622e-11","1.0000002727027622e-11","16","16","16","16","16","16","0","0.003","logs_ipopt_simples_2/ex3_1_4_jump_ipopt_2.log"
"jump_2/ex4_1_1_jump.jl","ex4_1_1_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-7.487312364902382","0.47344398498535156","2","1","3","22","-7.4873123649023823e+00","7.0539379887942313e-10","1.6348034037605430e-14","0.0000000000000000e+00","9.9999999999999994e-12","7.0539379887942313e-10","36","23","36","0","23","0","0","0.472","logs_ipopt_simples_2/ex4_1_1_jump_ipopt_2.log"
"jump_2/ex4_1_2_jump.jl","ex4_1_2_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-663.5000966105","0.47267603874206543","2","1","3","20","-6.6350009661050001e+02","2.7168339727374952e-09","0.0000000000000000e+00","0.0000000000000000e+00","1.0000000000000003e-11","2.7168339727374952e-09","21","21","21","0","21","0","0","0.472","logs_ipopt_simples_2/ex4_1_2_jump_ipopt_2.log"
"jump_2/ex4_1_3_jump.jl","ex4_1_3_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-3.877684281339735e-7","0.470228910446167","2","1","3","12","-3.8776842813397351e-07","2.5571616021579388e-09","8.2866065577401733e-13","0.0000000000000000e+00","1.0002382564241079e-11","2.5571616021579388e-09","13","13","13","0","13","0","0","0.469","logs_ipopt_simples_2/ex4_1_3_jump_ipopt_2.log"
"jump_2/ex4_1_5_jump.jl","ex4_1_5_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-2.0475743680129815e-12","0.48223090171813965","3","1","3","6","-2.0475743680129815e-12","1.8107266934070357e-08","2.0476287524251683e-12","0.0000000000000000e+00","1.0049550613827010e-11","1.8107266934070357e-08","7","7","7","0","7","0","0","0.481","logs_ipopt_simples_2/ex4_1_5_jump_ipopt_2.log"
"jump_2/ex4_1_6_jump.jl","ex4_1_6_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","6.999999999999782","0.47358012199401855","2","1","3","5","6.9999999999997824e+00","2.0859434898864694e-11","1.1368683772161603e-13","0.0000000000000000e+00","6.4032105611555078e-11","6.4032105611555078e-11","6","6","6","0","6","0","0","0.473","logs_ipopt_simples_2/ex4_1_6_jump_ipopt_2.log"
"jump_2/ex4_1_7_jump.jl","ex4_1_7_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-7.500000000000009","0.4760410785675049","2","1","3","5","-7.5000000000000089e+00","6.3843508163473112e-13","8.8817841970012523e-15","0.0000000000000000e+00","2.2629146541474832e-08","2.2629146541474832e-08","6","6","6","0","6","0","0","0.475","logs_ipopt_simples_2/ex4_1_7_jump_ipopt_2.log"
"jump_2/ex4_1_8_jump.jl","ex4_1_8_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-16.738893200033036","0.486469030380249","3","2","6","6","-1.6738893200033036e+01","1.1574283998195439e-08","4.0375045529117415e-09","0.0000000000000000e+00","1.0297942057433189e-11","1.1574283998195439e-08","7","7","7","0","7","0","0","0.485","logs_ipopt_simples_2/ex4_1_8_jump_ipopt_2.log"
"jump_2/ex4_1_9_jump.jl","ex4_1_9_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-5.508013281575265","0.5034627914428711","3","3","7","9","-5.5080132815752654e+00","1.0879730449886438e-10","8.8817841970012523e-16","0.0000000000000000e+00","1.0000044586986010e-11","1.0879730449886438e-10","10","10","10","10","10","10","0","0.502","logs_ipopt_simples_2/ex4_1_9_jump_ipopt_2.log"
"jump_2/ex5_2_2_case1_jump.jl","ex5_2_2_case1_jump","LOCALLY_SOLVED","FEASIBLE_POINT","FEASIBLE_POINT","Solve_Succeeded","-4.632798177051679e-7","0.012985944747924805","10","7","25","9","-4.6327981770516793e-07","6.6601297499567093e-09","1.6971846476444861e-09","9.9711138038096369e-09","9.9840744072044582e-10","6.6601297499567093e-09","10","10","10","10","10","10","0","0.004","logs_ipopt_simples_2/ex5_2_2_case1_jump_ipopt_2.log"
